20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
            2.7e+02      -472.11696       265.73837           145.38012                         145.45029       1067.8223       0.0209406           32231
            2.7e+02       -480.2093       261.63645          -168.61628                         168.61628       1444.9677       0.0210142           32365
            2.7e+02      -555.21387       349.08988           284.84393                         284.84393       589.94409       0.0210653           25746
            2.7e+02      -470.75862       280.70309           16.402299                         134.05747       8960.6126       0.0212826           32775
            2.8e+02      -479.56571       488.17361           104.58286                         126.45714       5501.6013       0.0219971           29804
            2.8e+02      -502.18182       432.19123          -194.35227                         194.35227       1703.8403       0.0216898           29914
            2.8e+02       -497.9209       319.30604          -177.03955                         177.08475       2884.5215       0.0225058           31767
            2.8e+02      -472.24719       323.78777          -1.0224719                         113.78652       8106.5588       0.0239838           31661
            2.8e+02      -539.88827        399.8892          -267.91061                         267.91061       824.96874        0.023188           27014
            2.8e+02      -453.02222       292.25686          -19.344444                         63.722222       2245.4043       0.0227003           34356
            2.8e+02      -472.61878       369.57748          -96.464088                         110.40884       2844.1276       0.0232564           34407
            2.8e+02      -467.18681       414.76615          -125.10989                         128.84615       2682.0966       0.0232937           34177
            2.8e+02      -474.14208       373.42925           93.519126                         143.74863       6971.0694       0.0230262           31411
            2.8e+02      -484.08696       266.15207          -130.57609                         134.94565       2162.1896       0.0221646           33400
            2.8e+02      -477.66486       374.75903           168.55135                         181.76216       3759.7742       0.0227855           32174
            2.9e+02      -468.23656       411.68383          -125.87097                         125.87097       1061.6777       0.0234312           34563
            2.9e+02      -485.30481       260.74126           160.08556                         160.14973       2533.8116       0.0234572           33101
            2.9e+02      -443.91489       214.89236           27.553191                         51.297872        1351.548       0.0238412           35757
            2.9e+02       -510.6455       472.37402           234.09524                         234.09524       1412.5447       0.0237523           31392
            2.9e+02      -490.42105       413.11981           173.54737                         174.38947        4115.748       0.0232487           30867
            2.9e+02      -457.29843       510.44029           55.863874                         118.67016       6998.2907       0.0241935           35544
            2.9e+02      -513.27083       493.57089           233.09375                         233.09375        1282.097       0.0237201           30114
            2.9e+02      -470.54922        485.3571          -40.404145                         145.04663       11983.188       0.0240178           34932
            2.9e+02       -491.6701       516.47595          -166.50515                         186.29897       6509.7304       0.0234106           32410
              3e+02      -498.83077       358.40938          -216.42051                         216.42051       987.33658       0.0230296           32194
              3e+02      -504.42857       720.53217          -218.97959                         219.04082       2682.6784        0.023434           32107
              3e+02      -464.08122       317.31414          -88.852792                         135.43147        6351.389       0.0249142           33539
              3e+02       -511.9596        671.5766            219.9798                          219.9798       2422.9965       0.0247174           31348
              3e+02      -469.90955       373.38984           50.472362                         89.005025       5417.2856       0.0242707           36191
              3e+02          -490.6       361.10417              131.34                               132       2184.2018       0.0246558           35081
              3e+02      -497.23383        523.8927           211.66169                         211.66169       2188.8246       0.0243632           32143
              3e+02      -471.60396       332.37101          -109.10891                         126.85149       4422.6064       0.0242545           36255
              3e+02      -475.31034       241.80303            158.0197                         158.47291       2308.9818       0.0291965           36036
              3e+02      -498.76471       457.53737          -218.54902                         218.54902       1401.3777       0.0253013           34024
              3e+02      -467.49268       353.15315          -41.707317                         128.34146       9257.2651       0.0242387           35630
            3.1e+02      -440.67961       254.11345          -64.223301                         73.427184       1602.5925       0.0250226           38346
